Year,Cause Name,State,State Code,Deaths,Age-adjusted Death Rate
2008,Influenza and pneumonia,Nebraska,NE,366,17
2008,Influenza and pneumonia,Nevada,NV,496,22
2008,Influenza and pneumonia,New Hampshire,NH,211,14.6
2008,Influenza and pneumonia,New Jersey,NJ,1413,14.2
2008,Influenza and pneumonia,New Mexico,NM,351,17.5
2008,Influenza and pneumonia,New York,NY,4609,21
2008,Influenza and pneumonia,North Carolina,NC,1737,19.1
2008,Influenza and pneumonia,North Dakota,ND,148,17
2008,Influenza and pneumonia,Ohio,OH,2085,15.8
2008,Influenza and pneumonia,Oklahoma,OK,938,24.3
2008,Influenza and pneumonia,Oregon,OR,517,12
2008,Influenza and pneumonia,Pennsylvania,PA,2705,16.3
2008,Influenza and pneumonia,Rhode Island,RI,257,18.2
2008,Influenza and pneumonia,South Carolina,SC,727,16.2
2008,Influenza and pneumonia,South Dakota,SD,177,17
2008,Influenza and pneumonia,Tennessee,TN,1424,22.7
2008,Influenza and pneumonia,Texas,TX,3554,18.2
2008,Influenza and pneumonia,Utah,UT,343,18
2008,Influenza and pneumonia,Vermont,VT,74,10.2
2008,Influenza and pneumonia,Virginia,VA,1324,17.9
2008,Influenza and pneumonia,Washington,WA,771,11.6
2008,Influenza and pneumonia,West Virginia,WV,448,20
2008,Influenza and pneumonia,Wisconsin,WI,1116,16.7
2008,Influenza and pneumonia,Wyoming,WY,123,23.4
2008,Kidney disease,Alabama,AL,1107,22.3
2008,Kidney disease,Alaska,AK,50,13.5
2008,Kidney disease,Arizona,AZ,503,7.8
2008,Kidney disease,Arkansas,AR,638,20.1
2008,Kidney disease,California,CA,2854,8.3
2008,Kidney disease,Colorado,CO,483,11.5
2008,Kidney disease,Connecticut,CT,589,13.5
2008,Kidney disease,Delaware,DE,189,19.8
2008,Kidney disease,District of Columbia,DC,78,13.9
2008,Kidney disease,Florida,FL,2946,12.1
2008,Kidney disease,Georgia,GA,1668,21.3
2008,Kidney disease,Hawaii,HI,197,12.5
2008,Kidney disease,Idaho,ID,173,11.8
2008,Kidney disease,Illinois,IL,2576,19.6
2008,Kidney disease,Indiana,IN,1363,20.2
2008,Kidney disease,Iowa,IA,304,7.8
2008,Kidney disease,Kansas,KS,620,19.6
2008,Kidney disease,Kentucky,KY,993,22.6
2008,Kidney disease,Louisiana,LA,1195,27.7
2008,Kidney disease,Maine,ME,263,15.6
2008,Kidney disease,Maryland,MD,775,13.7
2008,Kidney disease,Massachusetts,MA,1377,17.9
2008,Kidney disease,Michigan,MI,1663,15.2
2008,Kidney disease,Minnesota,MN,813,14.1
2008,Kidney disease,Mississippi,MS,723,24.6
2008,Kidney disease,Missouri,MO,1274,19.1
2008,Kidney disease,Montana,MT,151,13.1
2008,Kidney disease,Nebraska,NE,270,12.8
2008,Kidney disease,Nevada,NV,456,20
2008,Kidney disease,New Hampshire,NH,174,12.4
2008,Kidney disease,New Jersey,NJ,1715,17.5
2008,Kidney disease,New Mexico,NM,287,14.1
2008,Kidney disease,New York,NY,2394,11.1
2008,Kidney disease,North Carolina,NC,1729,18.7
2008,Kidney disease,North Dakota,ND,98,11.8
2008,Kidney disease,Ohio,OH,1865,14.3
2008,Kidney disease,Oklahoma,OK,664,17.2
2008,Kidney disease,Oregon,OR,397,9.4
2008,Kidney disease,Pennsylvania,PA,3138,19.2
2008,Kidney disease,Rhode Island,RI,163,12
2008,Kidney disease,South Carolina,SC,945,20.3
2008,Kidney disease,South Dakota,SD,89,9.1
2008,Kidney disease,Tennessee,TN,908,14.3
2008,Kidney disease,Texas,TX,3536,17.7
2008,Kidney disease,Utah,UT,212,11
2008,Kidney disease,Vermont,VT,39,5.4
2008,Kidney disease,Virginia,VA,1537,20.5
2008,Kidney disease,Washington,WA,471,7.1
2008,Kidney disease,West Virginia,WV,522,23
2008,Kidney disease,Wisconsin,WI,1007,15.5
2008,Kidney disease,Wyoming,WY,56,10.8
2008,Stroke,Alabama,AL,2863,58.2
2008,Stroke,Alaska,AK,172,44.5
2008,Stroke,Arizona,AZ,2147,33.9
2008,Stroke,Arkansas,AR,1722,54.4
2008,Stroke,California,CA,14048,41.2
2008,Stroke,Colorado,CO,1565,37.4
2008,Stroke,Connecticut,CT,1433,32
2008,Stroke,Delaware,DE,365,37.9
2008,Stroke,District of Columbia,DC,222,38.5
2008,Stroke,Florida,FL,8589,34.8
2008,Stroke,Georgia,GA,3805,49.5
2008,Stroke,Hawaii,HI,642,40.7
2008,Stroke,Idaho,ID,609,41.6
2008,Stroke,Illinois,IL,5788,43.4
2008,Stroke,Indiana,IN,3114,46.2
2008,Stroke,Iowa,IA,1732,43.6
2008,Stroke,Kansas,KS,1574,48.6
2008,Stroke,Kentucky,KY,2098,47.9
2008,Stroke,Louisiana,LA,2084,48.6
2008,Stroke,Maine,ME,671,40.4
2008,Stroke,Maryland,MD,2330,41.4
2008,Stroke,Massachusetts,MA,2747,35.1
2008,Stroke,Michigan,MI,4769,43.4
2008,Stroke,Minnesota,MN,2199,37.7
2008,Stroke,Mississippi,MS,1592,54.7
2008,Stroke,Missouri,MO,3261,49.2
2008,Stroke,Montana,MT,466,40.3
2008,Stroke,Nebraska,NE,863,41
2008,Stroke,Nevada,NV,906,40.8
2008,Stroke,New Hampshire,NH,484,33.9
2008,Stroke,New Jersey,NJ,3264,33.1
2008,Stroke,New Mexico,NM,760,38.3
2008,Stroke,New York,NY,6123,28.2
2008,Stroke,North Carolina,NC,4637,50.8
2008,Stroke,North Dakota,ND,325,37.2
2008,Stroke,Ohio,OH,5951,45.2
2008,Stroke,Oklahoma,OK,2079,54
2008,Stroke,Oregon,OR,1899,44.1
2008,Stroke,Pennsylvania,PA,6942,41.9
2008,Stroke,Rhode Island,RI,462,34.1
2008,Stroke,South Carolina,SC,2394,52.6
2008,Stroke,South Dakota,SD,396,39.1
2008,Stroke,Tennessee,TN,3356,53.1
2008,Stroke,Texas,TX,9629,49.2
2008,Stroke,Utah,UT,748,39.7
2008,Stroke,Vermont,VT,281,38.3
2008,Stroke,Virginia,VA,3301,44.5
2008,Stroke,Washington,WA,2773,42.3
2008,Stroke,West Virginia,WV,1096,48.3
2008,Stroke,Wisconsin,WI,2638,40.1
2008,Stroke,Wyoming,WY,234,44.4
2008,Suicide,Alabama,AL,604,12.6
2008,Suicide,Alaska,AK,169,24.4
2008,Suicide,Arizona,AZ,972,15.5
2008,Suicide,Arkansas,AR,447,15.5
2008,Suicide,California,CA,3775,10.3
2008,Suicide,Colorado,CO,803,16.1
2008,Suicide,Connecticut,CT,315,8.5
2008,Suicide,Delaware,DE,109,11.9
2008,Suicide,District of Columbia,DC,43,7.3
2008,Suicide,Florida,FL,2740,13.9
2008,Suicide,Georgia,GA,981,10.4
2008,Suicide,Hawaii,HI,133,9.7
2008,Suicide,Idaho,ID,252,16.7
2008,Suicide,Illinois,IL,1198,9.3
2008,Suicide,Indiana,IN,809,12.6
2008,Suicide,Iowa,IA,380,12.6
2008,Suicide,Kansas,KS,337,12.1
2008,Suicide,Kentucky,KY,612,14
2008,Suicide,Louisiana,LA,532,12
2008,Suicide,Maine,ME,181,12.7
2008,Suicide,Maryland,MD,507,8.7
2008,Suicide,Massachusetts,MA,509,7.5
2008,Suicide,Michigan,MI,1180,11.8
2008,Suicide,Minnesota,MN,596,11.2
2008,Suicide,Mississippi,MS,409,13.9
2008,Suicide,Missouri,MO,779,13
2008,Suicide,Montana,MT,203,20.6
2008,Suicide,Nebraska,NE,191,10.6
2008,Suicide,Nevada,NV,528,19.7
2008,Suicide,New Hampshire,NH,179,13.1
2008,Suicide,New Jersey,NJ,615,6.8
2008,Suicide,New Mexico,NM,419,20.9
2008,Suicide,New York,NY,1409,7.1
2008,Suicide,North Carolina,NC,1162,12.3
2008,Suicide,North Dakota,ND,86,13.1
2008,Suicide,Ohio,OH,1412,12.2
2008,Suicide,Oklahoma,OK,575,15.7
2008,Suicide,Oregon,OR,572,14.5
2008,Suicide,Pennsylvania,PA,1539,11.8
2008,Suicide,Rhode Island,RI,110,9.9
2008,Suicide,South Carolina,SC,565,12
2008,Suicide,South Dakota,SD,124,15.7
2008,Suicide,Tennessee,TN,973,15.1
2008,Suicide,Texas,TX,2552,10.8
2008,Suicide,Utah,UT,390,15.9
2008,Suicide,Vermont,VT,94,14.1
2008,Suicide,Virginia,VA,948,11.8
2008,Suicide,Washington,WA,889,13.2
2008,Suicide,West Virginia,WV,261,13.7
2008,Suicide,Wisconsin,WI,743,12.8
2008,Suicide,Wyoming,WY,124,22.6
2008,Unintentional injuries,Alabama,AL,2509,52.5
2008,Unintentional injuries,Alaska,AK,332,54.1
2008,Unintentional injuries,Arizona,AZ,2956,47.3
2008,Unintentional injuries,Arkansas,AR,1477,50.6
2008,Unintentional injuries,California,CA,10761,29.5
2008,Unintentional injuries,Colorado,CO,2172,46.3
2008,Unintentional injuries,Connecticut,CT,1386,35.7
2008,Unintentional injuries,Delaware,DE,352,39.6
2008,Unintentional injuries,District of Columbia,DC,160,27.2
2008,Unintentional injuries,Florida,FL,8939,45.3
2008,Unintentional injuries,Georgia,GA,3774,42
2008,Unintentional injuries,Hawaii,HI,406,28.2
2008,Unintentional injuries,Idaho,ID,649,43.2
2008,Unintentional injuries,Illinois,IL,4218,32.6
2008,Unintentional injuries,Indiana,IN,2558,39.5
2008,Unintentional injuries,Iowa,IA,1266,37.8
2008,Unintentional injuries,Kansas,KS,1174,40
2008,Unintentional injuries,Kentucky,KY,2379,55.2
2008,Unintentional injuries,Louisiana,LA,2409,54.9
2008,Unintentional injuries,Maine,ME,628,43.4
2008,Unintentional injuries,Maryland,MD,1465,25.6
2008,Unintentional injuries,Massachusetts,MA,2040,29
2008,Unintentional injuries,Michigan,MI,3685,35.7
2008,Unintentional injuries,Minnesota,MN,2010,36.2
2008,Unintentional injuries,Mississippi,MS,1693,57.8
2008,Unintentional injuries,Missouri,MO,2997,48.9
2008,Unintentional injuries,Montana,MT,592,59.1
2008,Unintentional injuries,Nebraska,NE,714,37.1
2008,Unintentional injuries,Nevada,NV,1134,44
2008,Unintentional injuries,New Hampshire,NH,488,35.4
2008,Unintentional injuries,New Jersey,NJ,2436,26.7
2008,Unintentional injuries,New Mexico,NM,1366,69.3
2008,Unintentional injuries,New York,NY,5042,24.8
2008,Unintentional injuries,North Carolina,NC,4313,46.4
2008,Unintentional injuries,North Dakota,ND,342,47.2
2008,Unintentional injuries,Ohio,OH,5093,42.3
2008,Unintentional injuries,Oklahoma,OK,2119,57.2
2008,Unintentional injuries,Oregon,OR,1674,41.7
2008,Unintentional injuries,Pennsylvania,PA,5787,42.1
2008,Unintentional injuries,Rhode Island,RI,480,40.6
2008,Unintentional injuries,South Carolina,SC,2285,50.4
2008,Unintentional injuries,South Dakota,SD,381,43.4
2008,Unintentional injuries,Tennessee,TN,3250,51.5
2008,Unintentional injuries,Texas,TX,9189,40.4
2008,Unintentional injuries,Utah,UT,881,37.8
2008,Unintentional injuries,Vermont,VT,306,44.5
2008,Unintentional injuries,Virginia,VA,2820,36.2
2008,Unintentional injuries,Washington,WA,2727,40.8
2008,Unintentional injuries,West Virginia,WV,1253,65.5
2008,Unintentional injuries,Wisconsin,WI,2484,40.8
2008,Unintentional injuries,Wyoming,WY,351,64.3
2007,All causes,Alabama,AL,46696,957.2
2007,All causes,Alaska,AK,3463,780.6
2007,All causes,Arizona,AZ,45554,731
2007,All causes,Arkansas,AR,28191,906.2
2007,All causes,California,CA,233720,691.7
2007,All causes,Colorado,CO,29993,708
2007,All causes,Connecticut,CT,28651,680.5
2007,All causes,Delaware,DE,7327,786.1
2007,All causes,District of Columbia,DC,5188,911.2
2007,All causes,Florida,FL,168096,723.3
2007,All causes,Georgia,GA,68331,872
2007,All causes,Hawaii,HI,9495,631
2007,All causes,Idaho,ID,10822,747
2007,All causes,Illinois,IL,100503,770.3
2007,All causes,Indiana,IN,54000,817.1
2007,All causes,Iowa,IA,27221,724.2
2007,All causes,Kansas,KS,24491,787.8
2007,All causes,Kentucky,KY,40090,915.3
2007,All causes,Louisiana,LA,39966,937.5
2007,All causes,Maine,ME,12493,771.6
2007,All causes,Maryland,MD,43757,784
2007,All causes,Massachusetts,MA,52917,709.8
2007,All causes,Michigan,MI,86721,808.1
2007,All causes,Minnesota,MN,37138,663.1
2007,All causes,Mississippi,MS,28255,973.3
2007,All causes,Missouri,MO,54166,837.7
2007,All causes,Montana,MT,8624,775.4
2007,All causes,Nebraska,NE,15263,750.4
2007,All causes,Nevada,NV,18687,822
2007,All causes,New Hampshire,NH,10303,733.2
2007,All causes,New Jersey,NJ,69662,726.9
2007,All causes,New Mexico,NM,15482,778.6
2007,All causes,New York,NY,147680,698.9
2007,All causes,North Carolina,NC,76046,838.5
2007,All causes,North Dakota,ND,5561,680.4
2007,All causes,Ohio,OH,106534,831.1
2007,All causes,Oklahoma,OK,36032,945.1
2007,All causes,Oregon,OR,31403,756
2007,All causes,Pennsylvania,PA,125104,793.2
2007,All causes,Rhode Island,RI,9723,747.2
2007,All causes,South Carolina,SC,39439,873.9
2007,All causes,South Dakota,SD,6826,712.9
2007,All causes,Tennessee,TN,57087,905.4
2007,All causes,Texas,TX,160548,803.1
2007,All causes,Utah,UT,14143,729.4
2007,All causes,Vermont,VT,5179,733
2007,All causes,Virginia,VA,58225,784
2007,All causes,Washington,WA,47323,731.9
2007,All causes,West Virginia,WV,21086,954.2
2007,All causes,Wisconsin,WI,46241,734.2
2007,All causes,Wyoming,WY,4266,806.5
2007,Alzheimer's disease,Alabama,AL,1517,32.6
2007,Alzheimer's disease,Alaska,AK,65,22.4
2007,Alzheimer's disease,Arizona,AZ,2051,34.2
2007,Alzheimer's disease,Arkansas,AR,824,26.5
2007,Alzheimer's disease,California,CA,8497,25.6
2007,Alzheimer's disease,Colorado,CO,1109,28.3
2007,Alzheimer's disease,Connecticut,CT,764,16.6
2007,Alzheimer's disease,Delaware,DE,201,22.1
2007,Alzheimer's disease,District of Columbia,DC,140,24
2007,Alzheimer's disease,Florida,FL,4644,18.7
2007,Alzheimer's disease,Georgia,GA,1849,27.2
2007,Alzheimer's disease,Hawaii,HI,247,15.7
2007,Alzheimer's disease,Idaho,ID,416,29.4
2007,Alzheimer's disease,Illinois,IL,2734,20.5
2007,Alzheimer's disease,Indiana,IN,1663,25.1
2007,Alzheimer's disease,Iowa,IA,1202,28.7
2007,Alzheimer's disease,Kansas,KS,860,25.8
2007,Alzheimer's disease,Kentucky,KY,1198,28.7
2007,Alzheimer's disease,Louisiana,LA,1324,33.3
2007,Alzheimer's disease,Maine,ME,470,28.1
2007,Alzheimer's disease,Maryland,MD,881,16.2
2007,Alzheimer's disease,Massachusetts,MA,1695,21.1
2007,Alzheimer's disease,Michigan,MI,2432,22.4
2007,Alzheimer's disease,Minnesota,MN,1179,19.9
2007,Alzheimer's disease,Mississippi,MS,797,28.9
2007,Alzheimer's disease,Missouri,MO,1681,25.5
2007,Alzheimer's disease,Montana,MT,260,22.6
2007,Alzheimer's disease,Nebraska,NE,512,23.5
2007,Alzheimer's disease,Nevada,NV,248,13.4
2007,Alzheimer's disease,New Hampshire,NH,418,29.5
2007,Alzheimer's disease,New Jersey,NJ,1823,18.2
2007,Alzheimer's disease,New Mexico,NM,322,17.1
2007,Alzheimer's disease,New York,NY,1999,9.1
2007,Alzheimer's disease,North Carolina,NC,2460,28.7
2007,Alzheimer's disease,North Dakota,ND,395,42
2007,Alzheimer's disease,Ohio,OH,3671,27.9
2007,Alzheimer's disease,Oklahoma,OK,927,24.8
2007,Alzheimer's disease,Oregon,OR,1200,27.9
2007,Alzheimer's disease,Pennsylvania,PA,3505,20.3
2007,Alzheimer's disease,Rhode Island,RI,328,22.2
2007,Alzheimer's disease,South Carolina,SC,1396,33.6
2007,Alzheimer's disease,South Dakota,SD,346,32.1
2007,Alzheimer's disease,Tennessee,TN,2276,38.2
2007,Alzheimer's disease,Texas,TX,4814,26.8
2007,Alzheimer's disease,Utah,UT,393,22.1
2007,Alzheimer's disease,Vermont,VT,205,28.7
2007,Alzheimer's disease,Virginia,VA,1703,24.4
2007,Alzheimer's disease,Washington,WA,2689,41.8
2007,Alzheimer's disease,West Virginia,WV,534,24.2
2007,Alzheimer's disease,Wisconsin,WI,1658,24.7
2007,Alzheimer's disease,Wyoming,WY,110,22
2007,Cancer,Alabama,AL,10025,198.7
2007,Cancer,Alaska,AK,839,182.6
2007,Cancer,Arizona,AZ,10134,158.9
2007,Cancer,Arkansas,AR,6388,201.3
2007,Cancer,California,CA,55011,163.8
2007,Cancer,Colorado,CO,6617,154.1
2007,Cancer,Connecticut,CT,6827,167.2
2007,Cancer,Delaware,DE,1853,193.5
2007,Cancer,District of Columbia,DC,1169,208.2
2007,Cancer,Florida,FL,40088,169.8
2007,Cancer,Georgia,GA,14983,185.5
2007,Cancer,Hawaii,HI,2214,148
2007,Cancer,Idaho,ID,2405,166.3
2007,Cancer,Illinois,IL,24115,186.6
2007,Cancer,Indiana,IN,12778,192.6
2007,Cancer,Iowa,IA,6376,176.8
2007,Cancer,Kansas,KS,5406,179.2
2007,Cancer,Kentucky,KY,9692,214.7
2007,Cancer,Louisiana,LA,8736,199.3
2007,Cancer,Maine,ME,3112,189.9
2007,Cancer,Maryland,MD,10179,180.5
2007,Cancer,Massachusetts,MA,13003,179.5
2007,Cancer,Michigan,MI,20087,186.4
2007,Cancer,Minnesota,MN,9176,168.7
2007,Cancer,Mississippi,MS,6002,201.8
2007,Cancer,Missouri,MO,12380,190.9
2007,Cancer,Montana,MT,1921,170.7
2007,Cancer,Nebraska,NE,3479,176.6
2007,Cancer,Nevada,NV,4331,180.8
2007,Cancer,New Hampshire,NH,2609,184.7
2007,Cancer,New Jersey,NJ,17096,180.1
2007,Cancer,New Mexico,NM,3238,158.1
2007,Cancer,New York,NY,35485,169.8
2007,Cancer,North Carolina,NC,17478,187.1
2007,Cancer,North Dakota,ND,1264,162.6
2007,Cancer,Ohio,OH,25230,196.3
2007,Cancer,Oklahoma,OK,7727,198.5
2007,Cancer,Oregon,OR,7393,178.8
2007,Cancer,Pennsylvania,PA,29014,186.9
2007,Cancer,Rhode Island,RI,2213,178.4
2007,Cancer,South Carolina,SC,8867,188.5
2007,Cancer,South Dakota,SD,1612,174.3
2007,Cancer,Tennessee,TN,13161,201.6
2007,Cancer,Texas,TX,35074,171.9
2007,Cancer,Utah,UT,2572,133.2
2007,Cancer,Vermont,VT,1346,188.6
2007,Cancer,Virginia,VA,14009,184
2007,Cancer,Washington,WA,11568,179
2007,Cancer,West Virginia,WV,4690,204.3
2007,Cancer,Wisconsin,WI,10963,177.2
2007,Cancer,Wyoming,WY,940,172.9
2007,CLRD,Alabama,AL,2530,51.3
2007,CLRD,Alaska,AK,175,45.5
2007,CLRD,Arizona,AZ,2686,42.9
2007,CLRD,Arkansas,AR,1656,52.6
2007,CLRD,California,CA,12532,38.3
2007,CLRD,Colorado,CO,2002,49.4
2007,CLRD,Connecticut,CT,1353,32.3
2007,CLRD,Delaware,DE,379,40.5
2007,CLRD,District of Columbia,DC,129,23.5
2007,CLRD,Florida,FL,9357,38.6
2007,CLRD,Georgia,GA,3384,45.1
2007,CLRD,Hawaii,HI,299,19.9
2007,CLRD,Idaho,ID,666,47.1
2007,CLRD,Illinois,IL,4742,37
2007,CLRD,Indiana,IN,3227,49.3
2007,CLRD,Iowa,IA,1660,44.6
2007,CLRD,Kansas,KS,1476,48.6
2007,CLRD,Kentucky,KY,2629,59.9
2007,CLRD,Louisiana,LA,1685,40
2007,CLRD,Maine,ME,728,44.5
2007,CLRD,Maryland,MD,1901,35.2
2007,CLRD,Massachusetts,MA,2332,31.6
2007,CLRD,Michigan,MI,4624,43.4
2007,CLRD,Minnesota,MN,1758,32.5
2007,CLRD,Mississippi,MS,1408,48.7
2007,CLRD,Missouri,MO,3081,47.6
2007,CLRD,Montana,MT,604,54.7
2007,CLRD,Nebraska,NE,919,45.9
2007,CLRD,Nevada,NV,1050,48.9
2007,CLRD,New Hampshire,NH,611,44.2
2007,CLRD,New Jersey,NJ,2991,31.4
2007,CLRD,New Mexico,NM,884,45.1
2007,CLRD,New York,NY,6561,31.3
2007,CLRD,North Carolina,NC,4231,46.9
2007,CLRD,North Dakota,ND,265,32.7
2007,CLRD,Ohio,OH,6454,50.4
2007,CLRD,Oklahoma,OK,2386,62.1
2007,CLRD,Oregon,OR,1892,46.1
2007,CLRD,Pennsylvania,PA,6077,38.1
2007,CLRD,Rhode Island,RI,421,32.5
2007,CLRD,South Carolina,SC,2036,44.9
2007,CLRD,South Dakota,SD,457,48
2007,CLRD,Tennessee,TN,3167,50
2007,CLRD,Texas,TX,8107,42.2
2007,CLRD,Utah,UT,617,33.2
2007,CLRD,Vermont,VT,316,45
2007,CLRD,Virginia,VA,2770,38.3
2007,CLRD,Washington,WA,2684,42.8
2007,CLRD,West Virginia,WV,1331,58.3
2007,CLRD,Wisconsin,WI,2399,38.6
2007,CLRD,Wyoming,WY,295,56.7
2007,Diabetes,Alabama,AL,1313,26.4
2007,Diabetes,Alaska,AK,105,24.1
2007,Diabetes,Arizona,AZ,1159,18.3
2007,Diabetes,Arkansas,AR,838,26.8
2007,Diabetes,California,CA,7413,22.2
2007,Diabetes,Colorado,CO,710,16.8
2007,Diabetes,Connecticut,CT,646,15.5
2007,Diabetes,Delaware,DE,223,23.6
2007,Diabetes,District of Columbia,DC,152,26.6
2007,Diabetes,Florida,FL,5110,21.7
2007,Diabetes,Georgia,GA,1604,20
2007,Diabetes,Hawaii,HI,291,19
2007,Diabetes,Idaho,ID,331,22.9
2007,Diabetes,Illinois,IL,2851,22
2007,Diabetes,Indiana,IN,1564,23.5
2007,Diabetes,Iowa,IA,767,20.6
2007,Diabetes,Kansas,KS,702,22.8
2007,Diabetes,Kentucky,KY,1091,24.4
2007,Diabetes,Louisiana,LA,1437,33.5
2007,Diabetes,Maine,ME,355,21.8
2007,Diabetes,Maryland,MD,1301,23.4
2007,Diabetes,Massachusetts,MA,1222,16.6
2007,Diabetes,Michigan,MI,2826,26.3
2007,Diabetes,Minnesota,MN,1084,19.6
2007,Diabetes,Mississippi,MS,654,22.1
2007,Diabetes,Missouri,MO,1444,22.4
2007,Diabetes,Montana,MT,258,23
2007,Diabetes,Nebraska,NE,472,23.4
2007,Diabetes,Nevada,NV,312,13
2007,Diabetes,New Hampshire,NH,280,20.2
2007,Diabetes,New Jersey,NJ,2329,24.4
2007,Diabetes,New Mexico,NM,673,33.2
2007,Diabetes,New York,NY,3715,17.7
2007,Diabetes,North Carolina,NC,2156,23.3
2007,Diabetes,North Dakota,ND,226,28.1
2007,Diabetes,Ohio,OH,3722,29
2007,Diabetes,Oklahoma,OK,1148,29.8
2007,Diabetes,Oregon,OR,1113,27
2007,Diabetes,Pennsylvania,PA,3442,21.9
2007,Diabetes,Rhode Island,RI,248,19.1
2007,Diabetes,South Carolina,SC,1231,26.7
2007,Diabetes,South Dakota,SD,247,26.1
2007,Diabetes,Tennessee,TN,1700,26.7
2007,Diabetes,Texas,TX,5109,25.3
2007,Diabetes,Utah,UT,548,28.8
2007,Diabetes,Vermont,VT,170,24.4
2007,Diabetes,Virginia,VA,1507,20
2007,Diabetes,Washington,WA,1508,23.5
2007,Diabetes,West Virginia,WV,800,35.2
2007,Diabetes,Wisconsin,WI,1136,18.3
2007,Diabetes,Wyoming,WY,139,26.3
2007,Heart disease,Alabama,AL,11926,245
2007,Heart disease,Alaska,AK,613,154.2
2007,Heart disease,Arizona,AZ,10302,166
2007,Heart disease,Arkansas,AR,7214,230.1
2007,Heart disease,California,CA,61690,183.9
2007,Heart disease,Colorado,CO,6106,147
2007,Heart disease,Connecticut,CT,7289,167.4
2007,Heart disease,Delaware,DE,1914,205.1
2007,Heart disease,District of Columbia,DC,1434,253.6
2007,Heart disease,Florida,FL,42254,175.8
2007,Heart disease,Georgia,GA,16184,212
2007,Heart disease,Hawaii,HI,2227,146.7
2007,Heart disease,Idaho,ID,2433,167.9
2007,Heart disease,Illinois,IL,25813,196
2007,Heart disease,Indiana,IN,13682,205.9
2007,Heart disease,Iowa,IA,6880,177.2
2007,Heart disease,Kansas,KS,5749,180.8
2007,Heart disease,Kentucky,KY,9916,227
2007,Heart disease,Louisiana,LA,9947,234.9
2007,Heart disease,Maine,ME,2852,173
2007,Heart disease,Maryland,MD,11314,203
2007,Heart disease,Massachusetts,MA,12710,166.4
2007,Heart disease,Michigan,MI,24149,222.5
2007,Heart disease,Minnesota,MN,7477,130.7
2007,Heart disease,Mississippi,MS,8037,278.5
2007,Heart disease,Missouri,MO,14338,218.9
2007,Heart disease,Montana,MT,1870,164.5
2007,Heart disease,Nebraska,NE,3520,168.1
2007,Heart disease,Nevada,NV,4591,205.6
2007,Heart disease,New Hampshire,NH,2511,176.9
2007,Heart disease,New Jersey,NJ,18831,193
2007,Heart disease,New Mexico,NM,3305,167.2
2007,Heart disease,New York,NY,49528,230.4
2007,Heart disease,North Carolina,NC,17395,193
2007,Heart disease,North Dakota,ND,1414,165.9
2007,Heart disease,Ohio,OH,26757,205.7
2007,Heart disease,Oklahoma,OK,9602,251.1
2007,Heart disease,Oregon,OR,6655,157.6
2007,Heart disease,Pennsylvania,PA,32862,201.3
2007,Heart disease,Rhode Island,RI,2751,203
